"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2024","14.90","15.05","15.20","14.80","17.39K","-1.65%"
"02/15/2024","15.15","15.20","15.35","14.95","20.05K","5.21%"
"02/14/2024","14.40","15.25","15.30","14.25","5.72K","-4.95%"
"02/13/2024","15.15","14.50","16.05","14.10","26.52K","5.21%"
"02/12/2024","14.40","14.10","14.50","14.10","27.14K","1.05%"
"02/09/2024","14.25","14.05","14.30","13.90","36.03K","0.35%"
"02/08/2024","14.20","14.15","14.20","13.95","21.75K","0.35%"
"02/07/2024","14.15","14.05","14.20","13.90","37.79K","-0.35%"
"02/06/2024","14.20","14.40","14.40","13.95","23.96K","-3.40%"
"02/05/2024","14.70","14.85","15.00","14.25","22.93K","1.03%"
"02/02/2024","14.55","14.50","14.95","14.40","21.49K","-4.28%"
"02/01/2024","15.20","14.95","15.25","14.65","24.32K","1.00%"
"01/31/2024","15.05","14.65","15.20","14.25","38.47K","3.79%"
"01/30/2024","14.50","14.75","14.75","14.45","15.84K","-1.02%"
"01/29/2024","14.65","14.65","14.70","14.30","23.74K","2.09%"
"01/26/2024","14.35","14.70","14.70","14.25","13.90K","-0.69%"
"01/25/2024","14.45","14.50","14.50","14.20","22.10K","2.48%"
"01/24/2024","14.10","14.20","14.35","13.80","18.87K","-1.40%"
"01/23/2024","14.30","14.50","14.65","14.25","16.22K","-3.05%"
"01/22/2024","14.75","14.85","14.85","14.55","16.92K","-1.67%"
"01/19/2024","15.00","15.20","15.20","14.80","15.66K","-0.99%"
"01/18/2024","15.15","15.80","15.80","15.10","13.48K","-2.13%"
"01/17/2024","15.48","14.10","15.55","14.10","1.85K","9.01%"
"01/16/2024","14.20","14.25","14.75","14.10","30.80K","0.71%"
"01/15/2024","14.10","13.85","14.25","13.85","16.08K","1.81%"
"01/12/2024","13.85","13.75","14.25","13.55","28.17K","-1.77%"
"01/11/2024","14.10","13.50","14.20","13.45","36.47K","3.30%"
"01/10/2024","13.65","14.05","14.05","13.60","27.87K","-2.85%"
"01/09/2024","14.05","14.05","14.45","13.80","29.15K","-0.71%"
"01/08/2024","14.15","14.70","14.95","13.85","32.19K","-3.08%"
"01/05/2024","14.60","14.85","15.40","14.30","31.16K","-0.68%"
"01/04/2024","14.70","15.35","15.50","14.70","27.98K","-4.55%"
"01/03/2024","15.40","14.85","15.65","14.60","31.62K","3.36%"
"01/02/2024","14.90","14.70","15.20","14.30","25.36K","0.34%"
"12/29/2023","14.85","14.70","14.95","14.55","13.72K","0.34%"
"12/28/2023","14.80","14.70","14.85","14.60","12.67K","0.34%"
"12/27/2023","14.75","15.25","15.30","14.55","20.31K","-6.35%"
"12/22/2023","15.75","15.75","15.95","15.50","14.73K","0.32%"
"12/21/2023","15.70","15.80","16.05","15.50","25.42K","25.20%"
"12/20/2023","12.54","12.60","12.75","12.15","4.33K","-2.79%"
"12/19/2023","12.90","12.80","13.10","12.25","15.51K","-1.15%"
