"Date","Price","Open","High","Low","Vol.","Change %"
"02/14/2024","37,703.32","37,712.87","37,825.85","37,594.47","","-0.69%"
"02/15/2024","38,157.94","38,017.83","38,188.74","37,935.36","","1.21%"
"02/16/2024","38,487.24","38,517.37","38,865.06","38,361.55","","0.86%"
"02/19/2024","38,470.38","38,473.41","38,555.84","38,281.70","","-0.04%"
"02/20/2024","38,363.61","38,510.37","38,742.33","38,288.04","","-0.28%"
"02/21/2024","38,262.16","38,191.97","38,339.70","38,095.15","","-0.26%"
"02/22/2024","39,098.68","38,508.07","39,156.97","38,508.07","","2.19%"
"02/26/2024","39,233.71","39,320.64","39,388.08","39,181.03","","0.35%"
"02/27/2024","39,239.52","39,260.78","39,426.29","39,113.03","","0.01%"
"02/28/2024","39,208.03","39,189.22","39,283.95","39,075.47","","-0.08%"
"02/29/2024","39,166.19","38,935.53","39,250.12","38,876.81","","-0.11%"
"03/01/2024","39,910.82","39,254.69","39,990.23","39,224.64","","1.90%"
"03/04/2024","40,109.23","40,201.76","40,314.64","40,001.55","","0.50%"
"03/05/2024","40,097.63","39,881.73","40,226.99","39,840.34","","-0.03%"
"03/06/2024","40,090.78","39,792.37","40,147.77","39,769.04","","-0.02%"
"03/07/2024","39,598.71","40,331.06","40,472.11","39,518.40","","-1.23%"
"03/08/2024","39,688.94","39,809.56","39,989.33","39,551.60","","0.23%"
"03/11/2024","38,820.49","39,232.14","39,241.28","38,496.66","","-2.19%"
"03/12/2024","38,797.51","38,470.39","38,841.80","38,271.38","","-0.06%"
"03/13/2024","38,695.97","39,059.95","39,147.80","38,452.57","","-0.26%"
"03/14/2024","38,807.38","38,591.73","38,840.33","38,400.17","","0.29%"
"03/15/2024","38,707.64","38,548.16","38,808.68","38,519.94","","-0.26%"
"03/18/2024","39,740.44","38,960.99","39,769.11","38,935.47","","2.67%"
"03/19/2024","40,003.60","39,622.58","40,003.60","39,407.50","","0.66%"
"03/21/2024","40,815.66","40,511.55","40,823.32","40,452.19","","2.03%"
"03/22/2024","40,888.43","40,942.88","41,087.75","40,714.14","","0.18%"
"03/25/2024","40,414.12","40,798.96","40,837.18","40,414.12","","-1.16%"
"03/26/2024","40,398.03","40,345.04","40,529.53","40,280.85","","-0.04%"
"03/27/2024","40,762.73","40,517.17","40,979.36","40,452.21","","0.90%"
"03/28/2024","40,168.07","40,324.42","40,482.02","40,054.06","","-1.46%"
"03/29/2024","40,369.44","40,277.45","40,521.71","40,268.11","","0.50%"
"04/01/2024","39,803.09","40,277.45","40,697.22","39,706.45","","-1.40%"
"04/02/2024","39,838.91","39,892.59","40,151.05","39,707.87","","0.09%"
"04/03/2024","39,451.85","39,503.72","39,625.90","39,217.04","","-0.97%"
"04/04/2024","39,773.14","39,928.33","40,243.02","39,773.14","","0.81%"
"04/05/2024","38,992.08","39,237.39","39,274.76","38,774.24","","-1.96%"
"04/08/2024","39,347.04","39,391.98","39,617.36","39,197.00","","0.91%"
"04/09/2024","39,773.13","39,496.95","39,773.13","39,476.13","","1.08%"
"04/10/2024","39,581.81","39,582.33","39,708.70","39,510.48","","-0.48%"
"04/11/2024","39,442.63","39,090.68","39,473.48","39,065.31","","-0.35%"
"04/12/2024","39,523.55","39,722.02","39,774.82","39,457.73","","0.21%"
"04/15/2024","39,232.80","39,056.93","39,232.80","38,820.95","","-0.74%"
"04/16/2024","38,471.20","38,750.67","38,764.82","38,322.32","","-1.94%"
"04/17/2024","37,961.80","38,587.47","38,587.61","37,961.80","","-1.32%"
"04/18/2024","38,079.70","37,745.04","38,216.75","37,644.91","","0.31%"
"04/19/2024","37,068.35","37,724.47","37,749.48","36,733.06","","-2.66%"
"04/22/2024","37,438.61","37,240.93","37,511.80","37,052.63","","1.00%"
"04/23/2024","37,552.16","37,797.06","37,817.78","37,397.27","","0.30%"
"04/24/2024","38,460.08","37,871.92","38,460.08","37,857.47","","2.42%"
"04/25/2024","37,628.48","38,065.91","38,129.53","37,604.23","","-2.16%"
"04/26/2024","37,934.76","37,725.61","38,097.54","37,550.70","","0.81%"
"04/30/2024","38,405.66","38,312.66","38,608.17","38,182.11","","1.24%"
"05/01/2024","38,274.05","38,107.38","38,433.34","38,036.24","","-0.34%"
"05/02/2024","38,236.07","38,004.01","38,355.60","37,958.19","","-0.10%"
"05/07/2024","38,835.10","38,636.23","38,863.14","38,541.97","","1.57%"
"05/08/2024","38,202.37","38,677.57","38,749.35","38,159.85","","-1.63%"
"05/09/2024","38,073.98","38,242.92","38,429.81","38,072.24","","-0.34%"
"05/10/2024","38,229.11","38,361.79","38,741.88","38,126.91","","0.41%"
"05/13/2024","38,179.46","38,211.61","38,273.40","37,969.58","","-0.13%"
"05/14/2024","38,356.06","38,287.99","38,477.68","38,084.71","","0.46%"
"05/15/2024","38,385.73","38,533.09","38,816.60","38,335.61","","0.08%"
"05/16/2024","38,920.26","38,645.96","38,949.38","38,513.33","","1.39%"
"05/17/2024","38,787.38","38,561.04","38,842.49","38,539.56","","-0.34%"
"05/20/2024","39,069.68","38,761.71","39,437.16","38,703.70","","0.73%"
"05/21/2024","38,946.93","39,232.16","39,346.15","38,942.28","","-0.31%"
"05/22/2024","38,617.10","38,823.91","38,854.99","38,592.94","","-0.85%"
"05/23/2024","39,103.22","38,803.13","39,129.47","38,617.43","","1.26%"
"05/24/2024","38,646.11","38,506.03","38,740.82","38,367.70","","-1.17%"
"05/27/2024","38,900.02","38,766.21","38,900.02","38,667.93","","0.66%"
"05/28/2024","38,855.37","38,879.15","38,981.97","38,756.13","","-0.11%"
"05/29/2024","38,556.87","38,880.50","39,141.99","38,524.24","","-0.77%"
"05/30/2024","38,054.13","38,112.77","38,138.03","37,617.00","","-1.30%"
"05/31/2024","38,487.90","38,173.22","38,526.93","38,087.61","","1.14%"
"06/03/2024","38,923.03","38,734.95","39,032.50","38,734.95","","1.13%"
"06/04/2024","38,837.46","38,702.54","38,895.06","38,591.79","","-0.22%"
"06/05/2024","38,490.17","38,654.09","38,656.41","38,343.98","","-0.89%"
"06/06/2024","38,703.51","38,841.66","39,011.93","38,693.50","","0.55%"
"06/07/2024","38,683.93","38,597.55","38,747.27","38,560.85","","-0.05%"
"06/10/2024","39,038.16","38,689.78","39,081.54","38,689.78","","0.92%"
"06/11/2024","39,134.79","39,175.59","39,336.66","39,074.88","","0.25%"
"06/12/2024","38,876.71","38,865.15","38,945.99","38,809.36","","-0.66%"
"06/13/2024","38,720.47","39,182.06","39,252.44","38,689.79","","-0.40%"
"06/14/2024","38,814.56","38,587.57","39,025.70","38,554.75","","0.24%"
"06/17/2024","38,102.44","38,440.98","38,442.70","37,950.20","","-1.83%"
"06/18/2024","38,482.11","38,433.48","38,519.02","38,332.89","","1.00%"
"06/19/2024","38,570.76","38,653.91","38,797.97","38,453.41","","0.23%"
"06/20/2024","38,633.02","38,410.32","38,637.62","38,263.08","","0.16%"
"06/21/2024","38,596.47","38,608.66","38,795.68","38,532.13","","-0.09%"
"06/24/2024","38,804.65","38,497.42","38,905.47","38,416.07","","0.54%"
"06/25/2024","39,173.15","38,833.90","39,215.07","38,758.07","","0.95%"
"06/26/2024","39,667.07","39,364.73","39,788.63","39,233.56","","1.26%"
"06/27/2024","39,341.54","39,434.47","39,439.24","39,193.51","","-0.82%"
"06/28/2024","39,583.08","39,593.01","39,783.70","39,485.73","","0.61%"
"07/01/2024","39,631.06","39,839.82","39,942.69","39,537.10","","0.12%"
"07/02/2024","40,074.69","39,543.61","40,113.48","39,457.62","","1.12%"
"07/03/2024","40,580.76","40,225.83","40,694.21","40,172.85","","1.26%"
"07/04/2024","40,913.65","40,747.59","40,971.23","40,604.15","","0.82%"
"07/05/2024","40,912.37","41,009.36","41,100.13","40,746.89","","0.00%"
"07/08/2024","40,780.70","40,863.14","41,112.24","40,780.70","","-0.32%"
"07/09/2024","41,580.17","40,953.41","41,769.35","40,942.44","","1.96%"
"07/10/2024","41,831.99","41,444.33","41,889.16","41,430.38","","0.61%"
"07/11/2024","42,224.02","42,343.72","42,426.77","42,102.46","","0.94%"
"07/12/2024","41,190.68","41,668.86","41,754.76","41,188.29","","-2.45%"
"07/16/2024","41,275.08","41,366.79","41,520.07","41,220.65","","0.20%"
