"Date","Price","Open","High","Low","Vol.","Change %"
"09/17/2025","23,359.18","23,407.39","23,476.71","23,284.67","50.05M","0.13%"
"09/18/2025","23,674.53","23,577.06","23,690.47","23,557.81","54.29M","1.35%"
"09/19/2025","23,639.41","23,723.34","23,785.24","23,599.26","213.89M","-0.15%"
"09/22/2025","23,527.05","23,567.49","23,589.25","23,424.44","53.68M","-0.48%"
"09/23/2025","23,611.33","23,604.36","23,723.20","23,564.97","48.15M","0.36%"
"09/24/2025","23,666.81","23,601.50","23,736.60","23,499.98","53.94M","0.23%"
"09/25/2025","23,534.83","23,620.40","23,629.37","23,383.84","55.19M","-0.56%"
"09/26/2025","23,739.47","23,601.19","23,756.04","23,579.25","45.00M","0.87%"
"09/29/2025","23,745.06","23,835.61","23,835.61","23,666.81","39.11M","0.02%"
"09/30/2025","23,880.72","23,726.43","23,887.73","23,676.36","47.60M","0.57%"
"10/01/2025","24,113.62","23,755.23","24,162.23","23,753.08","53.50M","0.98%"
"10/02/2025","24,422.56","24,293.83","24,502.33","24,247.45","54.05M","1.28%"
"10/03/2025","24,378.80","24,511.57","24,524.11","24,343.21","38.22M","-0.18%"
"10/06/2025","24,378.29","24,357.59","24,482.90","24,269.94","43.41M","0.00%"
"10/07/2025","24,385.78","24,400.77","24,452.93","24,308.04","41.56M","0.03%"
"10/08/2025","24,597.13","24,382.66","24,630.97","24,360.65","56.85M","0.87%"
"10/09/2025","24,611.25","24,674.65","24,771.34","24,602.12","41.01M","0.06%"
"10/10/2025","24,241.46","24,664.23","24,690.72","24,241.46","50.18M","-1.50%"
"10/13/2025","24,387.93","24,372.90","24,448.77","24,260.77","36.84M","0.60%"
"10/14/2025","24,236.94","24,169.03","24,242.85","23,986.93","45.09M","-0.62%"
"10/15/2025","24,181.37","24,263.71","24,339.27","24,179.99","43.49M","-0.23%"
"10/16/2025","24,272.19","24,188.15","24,283.57","24,051.85","45.22M","0.38%"
"10/17/2025","23,830.99","23,833.11","23,987.75","23,684.37","69.38M","-1.82%"
"10/20/2025","24,258.80","24,035.19","24,296.39","24,026.59","46.61M","1.80%"
"10/21/2025","24,330.03","24,310.44","24,384.24","24,201.29","42.70M","0.29%"
"10/22/2025","24,151.13","24,296.16","24,342.18","24,138.25","57.73M","-0.74%"
"10/23/2025","24,207.79","24,202.78","24,222.84","24,035.21","51.15M","0.23%"
"10/24/2025","24,239.89","24,275.99","24,275.99","24,145.26","43.27M","0.13%"
"10/27/2025","24,308.78","24,332.85","24,348.59","24,185.84","43.35M","0.28%"
"10/28/2025","24,278.63","24,228.18","24,339.94","24,188.37","41.98M","-0.12%"
"10/29/2025","24,124.21","24,261.09","24,322.90","24,090.58","63.57M","-0.64%"
"10/30/2025","24,118.89","24,187.82","24,215.30","24,034.75","53.91M","-0.02%"
"10/31/2025","23,958.30","24,115.31","24,119.66","23,922.95","42.90M","-0.67%"
"11/03/2025","24,132.41","23,990.34","24,248.67","23,982.28","48.00M","0.73%"
"11/04/2025","23,949.11","23,801.24","23,974.31","23,674.65","51.57M","-0.76%"
"11/05/2025","24,049.74","23,774.55","24,103.53","23,732.38","55.20M","0.42%"
"11/06/2025","23,734.02","23,996.24","24,058.73","23,721.99","58.27M","-1.31%"
"11/07/2025","23,569.96","23,801.97","23,837.12","23,452.89","53.12M","-0.69%"
"11/10/2025","23,959.99","23,925.36","24,022.69","23,854.49","52.66M","1.65%"
"11/11/2025","24,088.06","23,990.14","24,108.43","23,952.41","47.22M","0.53%"
"11/12/2025","24,381.46","24,245.89","24,441.28","24,234.94","75.34M","1.22%"
"11/13/2025","24,041.62","24,367.70","24,416.33","24,027.92","60.79M","-1.39%"
"11/14/2025","23,876.55","23,977.72","23,992.12","23,609.06","64.04M","-0.69%"
"11/17/2025","23,590.52","23,890.48","23,928.48","23,529.73","46.45M","-1.20%"
"11/18/2025","23,180.53","23,238.33","23,358.75","23,085.38","61.39M","-1.74%"
"11/19/2025","23,162.92","23,180.93","23,379.36","23,105.55","52.35M","-0.08%"
"11/20/2025","23,278.85","23,387.42","23,512.49","23,277.09","47.73M","0.50%"
"11/21/2025","23,091.87","22,963.17","23,256.27","22,943.06","68.91M","-0.80%"
"11/24/2025","23,239.18","23,280.32","23,392.22","23,149.70","129.34M","0.64%"
"11/25/2025","23,464.63","23,254.46","23,487.23","23,139.27","50.05M","0.97%"
"11/26/2025","23,726.22","23,585.26","23,727.25","23,445.28","45.53M","1.11%"
"11/27/2025","23,767.96","23,732.81","23,830.97","23,708.42","31.16M","0.18%"
"11/28/2025","23,836.79","23,780.75","23,883.98","23,720.56","37.18M","0.29%"
"12/01/2025","23,589.44","23,731.29","23,734.20","23,433.48","48.99M","-1.04%"
"12/02/2025","23,710.86","23,637.49","23,792.05","23,607.70","50.94M","0.51%"
"12/03/2025","23,693.71","23,788.82","23,838.05","23,646.43","51.71M","-0.07%"
"12/04/2025","23,882.03","23,836.23","23,930.52","23,797.71","52.98M","0.79%"
"12/05/2025","24,028.14","23,942.73","24,130.92","23,929.26","46.88M","0.61%"
"12/08/2025","24,046.01","24,015.97","24,116.99","23,985.28","46.44M","0.07%"
"12/09/2025","24,162.65","24,094.99","24,186.92","24,092.50","49.09M","0.49%"
"12/10/2025","24,130.14","24,131.39","24,168.72","24,001.43","47.49M","-0.13%"
"12/11/2025","24,294.61","24,055.17","24,364.01","24,007.98","52.08M","0.68%"
"12/12/2025","24,186.49","24,368.94","24,474.62","24,173.28","45.46M","-0.45%"
"12/15/2025","24,229.91","24,297.64","24,318.30","24,170.45","47.05M","0.18%"
"12/16/2025","24,076.87","24,124.11","24,191.60","24,011.80","53.27M","-0.63%"
"12/17/2025","23,960.59","24,159.62","24,185.47","23,949.17","52.40M","-0.48%"
"12/18/2025","24,199.50","23,947.03","24,215.98","23,923.97","51.63M","1.00%"
"12/19/2025","24,288.40","24,196.19","24,305.82","24,153.23","131.44M","0.37%"
"12/22/2025","24,283.97","24,291.85","24,356.11","24,203.37","32.25M","-0.02%"
"12/23/2025","24,340.06","24,297.62","24,362.01","24,257.47","28.28M","0.23%"
"12/29/2025","24,351.12","24,370.94","24,389.15","24,253.73","35.36M","0.05%"
